dataset,method,query_id,k,matches,elapsed_ms,status,ts
dblp,sed_plain_topdiff_within,93,11,1217,275.088,ok,2026-07-15T20:19:26+02:00
dblp,sed_plain_topdiff_within,94,12,1244,278.848,ok,2026-07-15T20:19:27+02:00
dblp,sed_plain_topdiff_within,95,12,3574,312.988,ok,2026-07-15T20:19:27+02:00
dblp,sed_plain_topdiff_within,96,11,340,292.256,ok,2026-07-15T20:19:27+02:00
dblp,sed_plain_topdiff_within,97,11,2008,291.706,ok,2026-07-15T20:19:27+02:00
dblp,sed_plain_topdiff_within,98,11,2367,277.877,ok,2026-07-15T20:19:28+02:00
dblp,sed_plain_topdiff_within,99,11,1833,306.590,ok,2026-07-15T20:19:28+02:00
dblp,structural_topdiff_within,0,12,1241,773.202,ok,2026-07-15T20:19:28+02:00
dblp,structural_topdiff_within,1,11,3169,755.603,ok,2026-07-15T20:19:29+02:00
dblp,structural_topdiff_within,2,11,648,747.953,ok,2026-07-15T20:19:30+02:00
dblp,structural_topdiff_within,3,12,1898,761.729,ok,2026-07-15T20:19:31+02:00
dblp,structural_topdiff_within,4,11,1112,740.583,ok,2026-07-15T20:19:32+02:00
dblp,structural_topdiff_within,5,11,1215,755.577,ok,2026-07-15T20:19:32+02:00
dblp,structural_topdiff_within,6,11,1931,761.087,ok,2026-07-15T20:19:33+02:00
dblp,structural_topdiff_within,7,11,338,735.973,ok,2026-07-15T20:19:34+02:00
dblp,structural_topdiff_within,8,11,536,753.896,ok,2026-07-15T20:19:35+02:00
dblp,structural_topdiff_within,9,12,10294,835.992,ok,2026-07-15T20:19:35+02:00
dblp,structural_topdiff_within,10,11,544,760.741,ok,2026-07-15T20:19:36+02:00
dblp,structural_topdiff_within,11,11,2008,755.763,ok,2026-07-15T20:19:37+02:00
dblp,structural_topdiff_within,12,11,1170,803.945,ok,2026-07-15T20:19:38+02:00
dblp,structural_topdiff_within,13,12,1241,776.569,ok,2026-07-15T20:19:39+02:00
dblp,structural_topdiff_within,14,11,438,767.564,ok,2026-07-15T20:19:39+02:00
dblp,structural_topdiff_within,15,11,2041,766.145,ok,2026-07-15T20:19:40+02:00
dblp,structural_topdiff_within,16,11,1762,734.948,ok,2026-07-15T20:19:41+02:00
dblp,structural_topdiff_within,17,12,1283,775.574,ok,2026-07-15T20:19:42+02:00
dblp,structural_topdiff_within,18,11,1169,734.755,ok,2026-07-15T20:19:43+02:00
dblp,structural_topdiff_within,19,11,438,772.037,ok,2026-07-15T20:19:43+02:00
dblp,structural_topdiff_within,20,11,2504,764.749,ok,2026-07-15T20:19:44+02:00
dblp,structural_topdiff_within,21,11,2044,742.311,ok,2026-07-15T20:19:45+02:00
dblp,structural_topdiff_within,22,11,2040,730.138,ok,2026-07-15T20:19:46+02:00
dblp,structural_topdiff_within,23,11,545,736.814,ok,2026-07-15T20:19:46+02:00
dblp,structural_topdiff_within,24,11,1883,760.995,ok,2026-07-15T20:19:47+02:00
dblp,structural_topdiff_within,25,11,994,772.573,ok,2026-07-15T20:19:48+02:00
dblp,structural_topdiff_within,26,11,438,796.827,ok,2026-07-15T20:19:49+02:00
dblp,structural_topdiff_within,27,12,1366,822.709,ok,2026-07-15T20:19:50+02:00
dblp,structural_topdiff_within,28,11,2150,764.392,ok,2026-07-15T20:19:50+02:00
dblp,structural_topdiff_within,29,11,438,735.786,ok,2026-07-15T20:19:51+02:00
dblp,structural_topdiff_within,30,11,993,758.977,ok,2026-07-15T20:19:52+02:00
dblp,structural_topdiff_within,31,11,1148,762.012,ok,2026-07-15T20:19:53+02:00
dblp,structural_topdiff_within,32,11,368,762.116,ok,2026-07-15T20:19:53+02:00
dblp,structural_topdiff_within,33,11,1684,759.341,ok,2026-07-15T20:19:54+02:00
dblp,structural_topdiff_within,34,11,260,761.883,ok,2026-07-15T20:19:55+02:00
dblp,structural_topdiff_within,35,11,1883,766.062,ok,2026-07-15T20:19:56+02:00
dblp,structural_topdiff_within,36,11,1682,763.978,ok,2026-07-15T20:19:57+02:00
dblp,structural_topdiff_within,37,11,2090,773.288,ok,2026-07-15T20:19:57+02:00
dblp,structural_topdiff_within,38,11,650,734.734,ok,2026-07-15T20:19:58+02:00
dblp,structural_topdiff_within,39,11,438,758.578,ok,2026-07-15T20:19:59+02:00
dblp,structural_topdiff_within,40,11,454,747.201,ok,2026-07-15T20:20:00+02:00
dblp,structural_topdiff_within,41,11,2121,758.594,ok,2026-07-15T20:20:00+02:00
dblp,structural_topdiff_within,42,11,544,768.651,ok,2026-07-15T20:20:01+02:00
dblp,structural_topdiff_within,43,11,438,743.608,ok,2026-07-15T20:20:02+02:00
dblp,structural_topdiff_within,44,11,648,728.472,ok,2026-07-15T20:20:03+02:00
dblp,structural_topdiff_within,45,11,2182,752.982,ok,2026-07-15T20:20:04+02:00
dblp,structural_topdiff_within,46,11,2181,741.685,ok,2026-07-15T20:20:04+02:00
dblp,structural_topdiff_within,47,11,2009,729.091,ok,2026-07-15T20:20:05+02:00
dblp,structural_topdiff_within,48,11,537,742.107,ok,2026-07-15T20:20:06+02:00
dblp,structural_topdiff_within,49,11,2505,746.893,ok,2026-07-15T20:20:07+02:00
dblp,structural_topdiff_within,50,11,534,744.140,ok,2026-07-15T20:20:07+02:00
dblp,structural_topdiff_within,51,11,2366,781.803,ok,2026-07-15T20:20:08+02:00
dblp,structural_topdiff_within,52,11,2091,766.362,ok,2026-07-15T20:20:09+02:00
dblp,structural_topdiff_within,53,11,1148,766.802,ok,2026-07-15T20:20:10+02:00
dblp,structural_topdiff_within,54,11,2120,839.649,ok,2026-07-15T20:20:11+02:00
dblp,structural_topdiff_within,55,11,368,879.315,ok,2026-07-15T20:20:11+02:00
dblp,structural_topdiff_within,56,11,2009,878.410,ok,2026-07-15T20:20:12+02:00
dblp,structural_topdiff_within,57,11,1883,904.817,ok,2026-07-15T20:20:13+02:00
dblp,structural_topdiff_within,58,11,438,910.388,ok,2026-07-15T20:20:14+02:00
dblp,structural_topdiff_within,59,11,2366,965.084,ok,2026-07-15T20:20:15+02:00
dblp,structural_topdiff_within,60,11,2100,893.602,ok,2026-07-15T20:20:16+02:00
dblp,structural_topdiff_within,61,11,368,883.664,ok,2026-07-15T20:20:17+02:00
dblp,structural_topdiff_within,62,11,340,885.322,ok,2026-07-15T20:20:18+02:00
dblp,structural_topdiff_within,63,11,1883,1137.035,ok,2026-07-15T20:20:19+02:00
dblp,structural_topdiff_within,64,11,438,839.882,ok,2026-07-15T20:20:20+02:00
dblp,structural_topdiff_within,65,11,534,854.974,ok,2026-07-15T20:20:21+02:00
dblp,structural_topdiff_within,66,11,1682,928.722,ok,2026-07-15T20:20:22+02:00
dblp,structural_topdiff_within,67,11,438,857.862,ok,2026-07-15T20:20:23+02:00
dblp,structural_topdiff_within,68,11,404,790.434,ok,2026-07-15T20:20:23+02:00
dblp,structural_topdiff_within,69,11,454,795.430,ok,2026-07-15T20:20:24+02:00
dblp,structural_topdiff_within,70,11,1931,801.406,ok,2026-07-15T20:20:25+02:00
dblp,structural_topdiff_within,71,11,537,810.034,ok,2026-07-15T20:20:26+02:00
dblp,structural_topdiff_within,72,11,1147,797.132,ok,2026-07-15T20:20:27+02:00
dblp,structural_topdiff_within,73,11,157,791.077,ok,2026-07-15T20:20:28+02:00
dblp,structural_topdiff_within,74,11,2366,826.797,ok,2026-07-15T20:20:28+02:00
dblp,structural_topdiff_within,75,11,2041,808.911,ok,2026-07-15T20:20:29+02:00
dblp,structural_topdiff_within,76,11,2182,810.166,ok,2026-07-15T20:20:30+02:00
dblp,structural_topdiff_within,77,11,260,785.650,ok,2026-07-15T20:20:31+02:00
dblp,structural_topdiff_within,78,11,1763,754.469,ok,2026-07-15T20:20:32+02:00
dblp,structural_topdiff_within,79,11,1147,753.500,ok,2026-07-15T20:20:32+02:00
dblp,structural_topdiff_within,80,11,536,745.074,ok,2026-07-15T20:20:33+02:00
dblp,structural_topdiff_within,81,11,333,741.080,ok,2026-07-15T20:20:34+02:00
dblp,structural_topdiff_within,82,11,588,745.739,ok,2026-07-15T20:20:35+02:00
dblp,structural_topdiff_within,83,11,1884,751.147,ok,2026-07-15T20:20:36+02:00
dblp,structural_topdiff_within,84,11,338,750.917,ok,2026-07-15T20:20:36+02:00
dblp,structural_topdiff_within,85,11,1148,753.438,ok,2026-07-15T20:20:37+02:00
dblp,structural_topdiff_within,86,11,588,737.352,ok,2026-07-15T20:20:38+02:00
dblp,structural_topdiff_within,87,11,438,756.319,ok,2026-07-15T20:20:39+02:00
dblp,structural_topdiff_within,88,11,394,786.829,ok,2026-07-15T20:20:39+02:00
dblp,structural_topdiff_within,89,11,368,748.863,ok,2026-07-15T20:20:40+02:00
dblp,structural_topdiff_within,90,11,662,775.817,ok,2026-07-15T20:20:41+02:00
dblp,structural_topdiff_within,91,12,1868,781.172,ok,2026-07-15T20:20:42+02:00
dblp,structural_topdiff_within,92,11,1682,804.362,ok,2026-07-15T20:20:43+02:00
dblp,structural_topdiff_within,93,11,1217,785.997,ok,2026-07-15T20:20:43+02:00
dblp,structural_topdiff_within,94,12,1244,787.867,ok,2026-07-15T20:20:44+02:00
dblp,structural_topdiff_within,95,12,3574,909.690,ok,2026-07-15T20:20:45+02:00
dblp,structural_topdiff_within,96,11,340,819.226,ok,2026-07-15T20:20:46+02:00
dblp,structural_topdiff_within,97,11,2008,758.481,ok,2026-07-15T20:20:47+02:00
dblp,structural_topdiff_within,98,11,2367,794.416,ok,2026-07-15T20:20:48+02:00
dblp,structural_topdiff_within,99,11,1833,751.711,ok,2026-07-15T20:20:48+02:00
dblp,binary_branch_topdiff_within,0,12,1241,1021.844,ok,2026-07-15T20:20:49+02:00
dblp,binary_branch_topdiff_within,1,11,3169,947.877,ok,2026-07-15T20:20:50+02:00
dblp,binary_branch_topdiff_within,2,11,648,907.917,ok,2026-07-15T20:20:51+02:00
dblp,binary_branch_topdiff_within,3,12,1898,1033.641,ok,2026-07-15T20:20:52+02:00
dblp,binary_branch_topdiff_within,4,11,1112,935.436,ok,2026-07-15T20:20:53+02:00
dblp,binary_branch_topdiff_within,5,11,1215,925.258,ok,2026-07-15T20:20:54+02:00
dblp,binary_branch_topdiff_within,6,11,1931,912.300,ok,2026-07-15T20:20:55+02:00
dblp,binary_branch_topdiff_within,7,11,338,922.305,ok,2026-07-15T20:20:56+02:00
dblp,binary_branch_topdiff_within,8,11,536,927.169,ok,2026-07-15T20:20:57+02:00
dblp,binary_branch_topdiff_within,9,12,10294,1032.798,ok,2026-07-15T20:20:58+02:00
dblp,binary_branch_topdiff_within,10,11,544,957.950,ok,2026-07-15T20:20:59+02:00
dblp,binary_branch_topdiff_within,11,11,2008,937.417,ok,2026-07-15T20:21:00+02:00
dblp,binary_branch_topdiff_within,12,11,1170,907.194,ok,2026-07-15T20:21:01+02:00
dblp,binary_branch_topdiff_within,13,12,1241,1020.899,ok,2026-07-15T20:21:02+02:00
dblp,binary_branch_topdiff_within,14,11,438,914.152,ok,2026-07-15T20:21:03+02:00
dblp,binary_branch_topdiff_within,15,11,2041,937.304,ok,2026-07-15T20:21:04+02:00
dblp,binary_branch_topdiff_within,16,11,1762,944.023,ok,2026-07-15T20:21:05+02:00
dblp,binary_branch_topdiff_within,17,12,1283,1050.709,ok,2026-07-15T20:21:06+02:00
dblp,binary_branch_topdiff_within,18,11,1169,942.782,ok,2026-07-15T20:21:07+02:00
dblp,binary_branch_topdiff_within,19,11,438,904.874,ok,2026-07-15T20:21:08+02:00
dblp,binary_branch_topdiff_within,20,11,2504,929.170,ok,2026-07-15T20:21:09+02:00
dblp,binary_branch_topdiff_within,21,11,2044,942.421,ok,2026-07-15T20:21:10+02:00
dblp,binary_branch_topdiff_within,22,11,2040,954.292,ok,2026-07-15T20:21:11+02:00
dblp,binary_branch_topdiff_within,23,11,545,941.699,ok,2026-07-15T20:21:12+02:00
dblp,binary_branch_topdiff_within,24,11,1883,940.096,ok,2026-07-15T20:21:13+02:00
dblp,binary_branch_topdiff_within,25,11,994,948.505,ok,2026-07-15T20:21:13+02:00
dblp,binary_branch_topdiff_within,26,11,438,926.067,ok,2026-07-15T20:21:14+02:00
dblp,binary_branch_topdiff_within,27,12,1366,1026.518,ok,2026-07-15T20:21:15+02:00
dblp,binary_branch_topdiff_within,28,11,2150,913.141,ok,2026-07-15T20:21:16+02:00
dblp,binary_branch_topdiff_within,29,11,438,917.115,ok,2026-07-15T20:21:17+02:00
dblp,binary_branch_topdiff_within,30,11,993,937.529,ok,2026-07-15T20:21:18+02:00
dblp,binary_branch_topdiff_within,31,11,1148,915.736,ok,2026-07-15T20:21:19+02:00
dblp,binary_branch_topdiff_within,32,11,368,927.181,ok,2026-07-15T20:21:20+02:00
dblp,binary_branch_topdiff_within,33,11,1684,940.696,ok,2026-07-15T20:21:21+02:00
dblp,binary_branch_topdiff_within,34,11,260,939.907,ok,2026-07-15T20:21:22+02:00
dblp,binary_branch_topdiff_within,35,11,1883,943.017,ok,2026-07-15T20:21:23+02:00
dblp,binary_branch_topdiff_within,36,11,1682,946.802,ok,2026-07-15T20:21:24+02:00
dblp,binary_branch_topdiff_within,37,11,2090,924.601,ok,2026-07-15T20:21:25+02:00
dblp,binary_branch_topdiff_within,38,11,650,968.430,ok,2026-07-15T20:21:26+02:00
dblp,binary_branch_topdiff_within,39,11,438,929.353,ok,2026-07-15T20:21:27+02:00
dblp,binary_branch_topdiff_within,40,11,454,947.903,ok,2026-07-15T20:21:28+02:00
dblp,binary_branch_topdiff_within,41,11,2121,942.298,ok,2026-07-15T20:21:29+02:00
dblp,binary_branch_topdiff_within,42,11,544,934.283,ok,2026-07-15T20:21:30+02:00
dblp,binary_branch_topdiff_within,43,11,438,944.913,ok,2026-07-15T20:21:31+02:00
dblp,binary_branch_topdiff_within,44,11,648,941.281,ok,2026-07-15T20:21:32+02:00
dblp,binary_branch_topdiff_within,45,11,2182,920.575,ok,2026-07-15T20:21:33+02:00
dblp,binary_branch_topdiff_within,46,11,2181,915.560,ok,2026-07-15T20:21:34+02:00
dblp,binary_branch_topdiff_within,47,11,2009,948.938,ok,2026-07-15T20:21:35+02:00
dblp,binary_branch_topdiff_within,48,11,537,950.552,ok,2026-07-15T20:21:36+02:00
dblp,binary_branch_topdiff_within,49,11,2505,945.196,ok,2026-07-15T20:21:36+02:00
dblp,binary_branch_topdiff_within,50,11,534,948.812,ok,2026-07-15T20:21:37+02:00
dblp,binary_branch_topdiff_within,51,11,2366,949.031,ok,2026-07-15T20:21:38+02:00
dblp,binary_branch_topdiff_within,52,11,2091,929.709,ok,2026-07-15T20:21:39+02:00
dblp,binary_branch_topdiff_within,53,11,1148,908.801,ok,2026-07-15T20:21:40+02:00
dblp,binary_branch_topdiff_within,54,11,2120,895.808,ok,2026-07-15T20:21:41+02:00
dblp,binary_branch_topdiff_within,55,11,368,919.460,ok,2026-07-15T20:21:42+02:00
dblp,binary_branch_topdiff_within,56,11,2009,908.076,ok,2026-07-15T20:21:43+02:00
dblp,binary_branch_topdiff_within,57,11,1883,888.555,ok,2026-07-15T20:21:44+02:00
dblp,binary_branch_topdiff_within,58,11,438,913.673,ok,2026-07-15T20:21:45+02:00
dblp,binary_branch_topdiff_within,59,11,2366,932.562,ok,2026-07-15T20:21:46+02:00
dblp,binary_branch_topdiff_within,60,11,2100,922.262,ok,2026-07-15T20:21:47+02:00
dblp,binary_branch_topdiff_within,61,11,368,933.246,ok,2026-07-15T20:21:48+02:00
dblp,binary_branch_topdiff_within,62,11,340,926.641,ok,2026-07-15T20:21:49+02:00
dblp,binary_branch_topdiff_within,63,11,1883,931.506,ok,2026-07-15T20:21:50+02:00
dblp,binary_branch_topdiff_within,64,11,438,921.406,ok,2026-07-15T20:21:51+02:00
dblp,binary_branch_topdiff_within,65,11,534,913.324,ok,2026-07-15T20:21:52+02:00
dblp,binary_branch_topdiff_within,66,11,1682,929.271,ok,2026-07-15T20:21:53+02:00
dblp,binary_branch_topdiff_within,67,11,438,900.568,ok,2026-07-15T20:21:53+02:00
dblp,binary_branch_topdiff_within,68,11,404,950.679,ok,2026-07-15T20:21:54+02:00
dblp,binary_branch_topdiff_within,69,11,454,903.493,ok,2026-07-15T20:21:55+02:00
dblp,binary_branch_topdiff_within,70,11,1931,951.251,ok,2026-07-15T20:21:56+02:00
dblp,binary_branch_topdiff_within,71,11,537,952.214,ok,2026-07-15T20:21:57+02:00
dblp,binary_branch_topdiff_within,72,11,1147,920.128,ok,2026-07-15T20:21:58+02:00
dblp,binary_branch_topdiff_within,73,11,157,940.664,ok,2026-07-15T20:21:59+02:00
dblp,binary_branch_topdiff_within,74,11,2366,900.299,ok,2026-07-15T20:22:00+02:00
dblp,binary_branch_topdiff_within,75,11,2041,899.033,ok,2026-07-15T20:22:01+02:00
dblp,binary_branch_topdiff_within,76,11,2182,928.175,ok,2026-07-15T20:22:02+02:00
dblp,binary_branch_topdiff_within,77,11,260,924.392,ok,2026-07-15T20:22:03+02:00
dblp,binary_branch_topdiff_within,78,11,1763,904.998,ok,2026-07-15T20:22:04+02:00
dblp,binary_branch_topdiff_within,79,11,1147,926.545,ok,2026-07-15T20:22:05+02:00
dblp,binary_branch_topdiff_within,80,11,536,926.845,ok,2026-07-15T20:22:06+02:00
dblp,binary_branch_topdiff_within,81,11,333,963.956,ok,2026-07-15T20:22:07+02:00
dblp,binary_branch_topdiff_within,82,11,588,917.299,ok,2026-07-15T20:22:08+02:00
dblp,binary_branch_topdiff_within,83,11,1884,948.184,ok,2026-07-15T20:22:09+02:00
dblp,binary_branch_topdiff_within,84,11,338,935.865,ok,2026-07-15T20:22:10+02:00
dblp,binary_branch_topdiff_within,85,11,1148,935.126,ok,2026-07-15T20:22:11+02:00
dblp,binary_branch_topdiff_within,86,11,588,917.843,ok,2026-07-15T20:22:11+02:00
dblp,binary_branch_topdiff_within,87,11,438,934.423,ok,2026-07-15T20:22:12+02:00
dblp,binary_branch_topdiff_within,88,11,394,956.275,ok,2026-07-15T20:22:13+02:00
dblp,binary_branch_topdiff_within,89,11,368,935.029,ok,2026-07-15T20:22:14+02:00
dblp,binary_branch_topdiff_within,90,11,662,917.277,ok,2026-07-15T20:22:15+02:00
dblp,binary_branch_topdiff_within,91,12,1868,1024.442,ok,2026-07-15T20:22:16+02:00
dblp,binary_branch_topdiff_within,92,11,1682,897.924,ok,2026-07-15T20:22:17+02:00
dblp,binary_branch_topdiff_within,93,11,1217,937.148,ok,2026-07-15T20:22:18+02:00
dblp,binary_branch_topdiff_within,94,12,1244,1020.393,ok,2026-07-15T20:22:19+02:00
dblp,binary_branch_topdiff_within,95,12,3574,1031.039,ok,2026-07-15T20:22:20+02:00
dblp,binary_branch_topdiff_within,96,11,340,926.682,ok,2026-07-15T20:22:21+02:00
dblp,binary_branch_topdiff_within,97,11,2008,934.340,ok,2026-07-15T20:22:22+02:00
dblp,binary_branch_topdiff_within,98,11,2367,946.096,ok,2026-07-15T20:22:23+02:00
dblp,binary_branch_topdiff_within,99,11,1833,930.102,ok,2026-07-15T20:22:24+02:00
dblp,lblint_topdiff_within,0,12,1241,170.174,ok,2026-07-15T20:22:25+02:00
dblp,lblint_topdiff_within,1,11,3169,183.122,ok,2026-07-15T20:22:25+02:00
dblp,lblint_topdiff_within,2,11,648,155.685,ok,2026-07-15T20:22:25+02:00
dblp,lblint_topdiff_within,3,12,1898,175.537,ok,2026-07-15T20:22:26+02:00
dblp,lblint_topdiff_within,4,11,1112,149.789,ok,2026-07-15T20:22:26+02:00
dblp,lblint_topdiff_within,5,11,1215,152.516,ok,2026-07-15T20:22:26+02:00
dblp,lblint_topdiff_within,6,11,1931,196.979,ok,2026-07-15T20:22:26+02:00
dblp,lblint_topdiff_within,7,11,338,158.064,ok,2026-07-15T20:22:26+02:00
dblp,lblint_topdiff_within,8,11,536,157.007,ok,2026-07-15T20:22:27+02:00
dblp,lblint_topdiff_within,9,12,10294,212.686,ok,2026-07-15T20:22:27+02:00
dblp,lblint_topdiff_within,10,11,544,173.229,ok,2026-07-15T20:22:27+02:00
dblp,lblint_topdiff_within,11,11,2008,159.515,ok,2026-07-15T20:22:27+02:00
dblp,lblint_topdiff_within,12,11,1170,150.720,ok,2026-07-15T20:22:27+02:00
dblp,lblint_topdiff_within,13,12,1241,163.980,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,14,11,438,147.165,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,15,11,2041,180.072,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,16,11,1762,163.706,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,17,12,1283,184.169,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,18,11,1169,159.783,ok,2026-07-15T20:22:28+02:00
dblp,lblint_topdiff_within,19,11,438,156.610,ok,2026-07-15T20:22:29+02:00
dblp,lblint_topdiff_within,20,11,2504,168.104,ok,2026-07-15T20:22:29+02:00
dblp,lblint_topdiff_within,21,11,2044,159.051,ok,2026-07-15T20:22:29+02:00
dblp,lblint_topdiff_within,22,11,2040,155.288,ok,2026-07-15T20:22:29+02:00
dblp,lblint_topdiff_within,23,11,545,165.271,ok,2026-07-15T20:22:29+02:00
dblp,lblint_topdiff_within,24,11,1883,164.153,ok,2026-07-15T20:22:30+02:00
dblp,lblint_topdiff_within,25,11,994,156.353,ok,2026-07-15T20:22:30+02:00
dblp,lblint_topdiff_within,26,11,438,166.028,ok,2026-07-15T20:22:30+02:00
dblp,lblint_topdiff_within,27,12,1366,167.029,ok,2026-07-15T20:22:30+02:00
dblp,lblint_topdiff_within,28,11,2150,162.598,ok,2026-07-15T20:22:30+02:00
dblp,lblint_topdiff_within,29,11,438,165.299,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,30,11,993,149.540,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,31,11,1148,151.564,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,32,11,368,161.743,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,33,11,1684,157.393,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,34,11,260,162.490,ok,2026-07-15T20:22:31+02:00
dblp,lblint_topdiff_within,35,11,1883,164.969,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,36,11,1682,162.761,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,37,11,2090,156.915,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,38,11,650,155.680,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,39,11,438,158.107,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,40,11,454,157.886,ok,2026-07-15T20:22:32+02:00
dblp,lblint_topdiff_within,41,11,2121,159.118,ok,2026-07-15T20:22:33+02:00
dblp,lblint_topdiff_within,42,11,544,147.902,ok,2026-07-15T20:22:33+02:00
dblp,lblint_topdiff_within,43,11,438,152.305,ok,2026-07-15T20:22:33+02:00
dblp,lblint_topdiff_within,44,11,648,151.925,ok,2026-07-15T20:22:33+02:00
dblp,lblint_topdiff_within,45,11,2182,157.571,ok,2026-07-15T20:22:33+02:00
dblp,lblint_topdiff_within,46,11,2181,154.675,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,47,11,2009,165.472,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,48,11,537,147.705,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,49,11,2505,172.404,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,50,11,534,147.863,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,51,11,2366,169.727,ok,2026-07-15T20:22:34+02:00
dblp,lblint_topdiff_within,52,11,2091,183.208,ok,2026-07-15T20:22:35+02:00
dblp,lblint_topdiff_within,53,11,1148,154.820,ok,2026-07-15T20:22:35+02:00
dblp,lblint_topdiff_within,54,11,2120,173.359,ok,2026-07-15T20:22:35+02:00
dblp,lblint_topdiff_within,55,11,368,156.034,ok,2026-07-15T20:22:35+02:00
dblp,lblint_topdiff_within,56,11,2009,155.343,ok,2026-07-15T20:22:35+02:00
dblp,lblint_topdiff_within,57,11,1883,157.733,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,58,11,438,157.734,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,59,11,2366,163.240,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,60,11,2100,176.063,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,61,11,368,159.763,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,62,11,340,155.290,ok,2026-07-15T20:22:36+02:00
dblp,lblint_topdiff_within,63,11,1883,167.714,ok,2026-07-15T20:22:37+02:00
dblp,lblint_topdiff_within,64,11,438,156.716,ok,2026-07-15T20:22:37+02:00
dblp,lblint_topdiff_within,65,11,534,154.414,ok,2026-07-15T20:22:37+02:00
dblp,lblint_topdiff_within,66,11,1682,159.905,ok,2026-07-15T20:22:37+02:00
dblp,lblint_topdiff_within,67,11,438,157.915,ok,2026-07-15T20:22:37+02:00
dblp,lblint_topdiff_within,68,11,404,149.863,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,69,11,454,157.744,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,70,11,1931,167.738,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,71,11,537,150.656,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,72,11,1147,161.851,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,73,11,157,148.717,ok,2026-07-15T20:22:38+02:00
dblp,lblint_topdiff_within,74,11,2366,167.758,ok,2026-07-15T20:22:39+02:00
